"";"artist_id";"first_music";"similar_artists1";"similar_artists2";"similar_artists3";"music_tag1";"music_tag2";"music_tag3";"music_tag4";"music_tag5"
"13254";15529;"Oh Yeah";16149;0;0;"rock";"hard rock";"metal";"estonian";"female vocalists"
"13255";7834;"Gotham City";0;0;0;"indie";"rock";"brazilian";"esteban";"alternative"
"13256";4140;"Bellas Lullaby";7500;0;0;"soundtrack";"twilight";"love";"beautiful";"romance"
"13257";1134;"A Celebration for the Death of Man";0;1143;0;"doom metal";"folk metal";"black metal";"progressive metal";"instrumental"
"13258";14157;"Hope Smasher";0;0;0;"grindcore";"deathgrind";"death metal";"satanic grindcore";"grind"
"13259";12985;"Un minuto más";0;3903;0;"pop";"argentina";"indie";"dance";"versions"
"13260";8602;"I Wish You Loved Me";0;287;239;"rnb";"pop";"female vocalists";"soul";"r&b"
"13261";10882;"Nicht Aufzuhalten";0;0;0;"rap";"deutschrap";"hip hop";"german";"hip-hop"
"13262";5398;"My Babe";0;0;5373;"rockabilly";"country";"rock and roll";"rock n roll";"50s"
"13263";14299;"Psychic City (Classixx Remix)";0;14846;0;"electronic";"experimental";"indie pop";"poptron";"indie"
"13264";9926;"Stranglehold";15986;0;17652;"hard rock";"classic rock";"rock";"70s";"heavy metal"
"13265";9624;"Little Boy Blue";9611;0;9616;"rocksteady";"reggae";"ska";"skinhead reggae";"trojan"
"13266";10087;"Toss A Coin To Your Witcher Lyrics";0;0;0;"folk";"dark folk";NA;NA;NA
"13267";2169;"The Things Within";3549;11817;2143;"industrial metal";"groove metal";"death metal";"metal";"metalcore"
"13268";16124;"Who Am I";0;0;7492;"downtempo";"chillout";"electronic";"trip-hop";"ambient"
"13269";15472;"Watching Falling Leaves";0;0;0;"ac/dc";"hard rock";"acdc";"ac-dc";"classic rock"
"13270";15791;"Lost & Found - Edit";0;0;2149;"electronic";"house";"electro";"minimal";"dance"
"13271";18168;"The Ballad of Vafthruthnir (Intro)";0;18161;0;"ambient";"experimental";"avant-jazz";"free improvisation";"experimental jazz"
"13272";1829;"Soul Bossa Nova";10145;8984;16505;"jazz";"soul";"funk";"bossa nova";"big band"
"13273";17046;"Nafas";0;3854;0;"downtempo";"lounge";"dub";"chillout";"electronica"
"13274";7594;"Hotel California";0;0;0;"reggae";"african";"nigerian";"nigeria";"africa"
"13275";13078;"Daire";0;0;13385;"progressive rock";"rock";"serbian";"ex-yu rock";"hard rock"
"13276";13667;"Smooth";0;0;0;"heavy metal";"indie pop";"mexico";"electronic";"female fronted metal"
"13277";1618;"You Never Knew";0;1634;1606;"hip-hop";"underground hip-hop";"hip hop";"rap";"underground hip hop"
"13278";5441;"Paciência";3391;16839;11484;"mpb";"brasil";"brazilian";"lenine";"brazil"
"13279";344;"Cruel Summer";0;0;0;"pop";"country";"female vocalists";"synthpop";"singer-songwriter"
"13280";6118;"Like A Rainbow - Original Mix";0;0;0;"happy hardcore";"uk hardcore";"british";"hardcore";"electronic"
"13281";1056;"Policeman (feat. Jambojet, USPM)";0;5845;10048;"reggae";"dancehall";"ragga";"polish";"hip-hop"
"13282";8932;"Mongo Stomp";0;0;0;"hardcore";"straight edge";"hardcore punk";"straight edge hardcore";"mongo stomp"
"13283";13416;"California Stars";4539;7319;0;"folk";"singer-songwriter";"political";"british";"rock"
"13284";165;"Chase the Sun";0;0;0;"electronic";"funk";"dance";"house";"electronica"
"13285";14533;"Yuridia -Angel";0;0;11498;"pop";"mexico";"tv";"mexican";"reality"
"13286";12432;"090 - Al-Balad";12460;0;12435;NA;NA;NA;NA;NA
"13287";9849;"Party in the U.S.A.";793;0;0;"pop";"female vocalists";"dance";"disney";"miley cyrus"
"13288";2148;"дзэн и искусство ухода за ак-47";0;0;0;"abstract hip-hop";"idm";"hip-hop";"experimental";"russian"
"13289";13816;"Know You Don't";7472;0;9117;"hip-hop";"instrumental hip-hop";"anticon";"electronic";"test"
"13290";17366;"Joyriding III";0;0;11118;"electronica";"ambient";"techno";"electronic";"all"
"13291";7302;"Give It Back";0;0;0;"chillout";"soul";"downtempo";"deep house";"female vocalists"
"13292";17249;"Bombs Over Brooklyn";17250;0;0;"punk";"punk rock";"horror punk";"hardcore punk";"rock"
"13293";2514;"V.I.P.";0;0;9987;"dance";"electronic";"trance";"house";"techno"
"13294";17183;"The Festival Song";13291;9133;7077;"progressive rock";"argentina";"experimental";"rock";"hip-hop"
"13295";14453;"There's an End";0;0;0;"female vocalists";"garage rock";"singer-songwriter";"indie";"indie rock"
"13296";715;"Losing My Religion";0;10847;0;"rock";"alternative rock";"alternative";"indie";"90s"
"13297";12514;"We Hate Russell";0;0;18315;"breakcore";"noise";"experimental";"idm";"electronic"
"13298";6995;"Two Hurt";12797;1923;2100;"visual kei";"j-rock";"japanese";"metal";"jrock"
"13299";15629;"across its glassy surface";11116;0;0;"idm";"drum and bass";"experimental";"industrial";"electronic"
"13300";75;"The Great Commandment";0;0;1067;"synthpop";"new wave";"electronic";"80s";"synth pop"
"13301";5133;"Maribor";0;0;0;"punk rock";"neo punk";"punk rock melodic";NA;NA
"13302";4738;"Boxes";0;0;0;"alternative rock";"modern rock";"hard rock";"rock";"alternative"
"13303";5453;"Girassóis (ao vivo)";0;0;7322;"rock";"folk";"acoustic";"rock gaucho";"brazilian"
"13304";1303;"The Noise Inside My Head";1295;0;1294;"futurepop";"ebm";"industrial";"synthpop";"electronic"
"13305";12936;"Speed Demon";0;0;0;"hard rock";"heavy metal";"hair metal";"glam metal";"80s"
"13306";3874;"Casta Diva, a Belloa Me Ritono";13436;2040;5786;"opera";"classical";"soprano";"female vocalists";"diva"
"13307";18533;"Consume Devour Repeat";0;0;0;"death metal";"deathcore";"metalcore";"christian";"metal"
"13308";17369;"Galbi";0;0;0;"trip-hop";"arabic";"lebanese";"electronic";"downtempo"
"13309";1354;"One By One";0;0;0;"thrash metal";"speed metal";"metal";"american";"old school thrash metal"
"13310";3917;"Tummilla teillä";0;0;14070;"finnish";"rock";"pop";"alternative";"suomirock"
"13311";15890;"Critters Theme";0;0;0;"jazz";"electronic";"experimental";"fusion";"jam band"
"13312";17801;"Selfish";76;0;0;"synthpop";"electronic";"new wave";"british";"new order"
"13313";8651;"너 때문에 미쳐";413;0;0;"k-pop";"korean";"dance";"pop";"kpop"
"13314";442;"Love Is All";602;3619;0;"folk";"singer-songwriter";"acoustic";"swedish";"blues"
"13315";251;"I Wanna Dance with Somebody (Who Loves Me)";241;257;265;"pop";"soul";"female vocalists";"rnb";"80s"
"13316";16252;"Yes We Can";0;0;0;"noise rock";"no wave";"experimental";"female vocalists";NA
"13317";11688;"부탁해, My Bus!";0;0;0;"korean";"k-pop";"ost";"male vocalists";"kpop"
"13318";4215;"Well Well Well Well";4206;0;0;"indie";"indie rock";"detroit";"the satin peaches";"great escape 2008"
"13319";13157;"Kiss Me (1985)";1027;0;2027;"80s";"pop";"synth pop";"singer-songwriter";"british"
"13320";9608;"Carry Go Bring Come";9609;9593;0;"ska";"rocksteady";"reggae";"roots reggae";"jamaica"
"13321";3961;"Retrato Imaginário";16769;4350;0;"pop";"brazilian";"brazil";"female vocalist";"female vocalists"
"13322";9096;"あなたがいた森";0;9094;1157;"j-pop";"japanese";"female vocalists";"anime";"jpop"
"13323";202;"The Distance";7625;0;1901;"alternative";"rock";"alternative rock";"indie";"indie rock"
"13324";10826;"Wherever You Go";0;0;0;"doom metal";"death metal";"epic doom metal";"thrash metal";"traditional doom metal"
"13325";1701;"Conditions of My Parole";0;1131;16390;"industrial";"alternative";"progressive rock";"industrial rock";"alternative rock"
"13326";17566;"Cottonmouth";0;0;0;"alternative";"alternative rock";"rock";"post core";"post amoeba"
"13327";4311;"F.E.A.R.";6852;0;3676;"indie";"britpop";"british";"alternative";"rock"
"13328";18403;"Better Days";0;15774;8861;"jazz";"female vocalists";"vocal jazz";"jazz vocal";"smooth jazz"
"13329";5068;"Lack of Culture";0;16595;0;"deathcore";"metalcore";"hardcore";"death metal";"metal"
"13330";12796;"Blood sucker";0;12815;17670;"j-rock";"visual kei";"psy";"kotekote kei";"japanese"
"13331";2994;"Si tu vois ma Mère - Slow";0;2992;3012;"jazz";"swing";"new orleans";"dixieland";"saxophone"
"13332";307;"99 Times";9084;0;3489;"pop";"female vocalists";"singer-songwriter";"pop rock";"one tree hill"
"13333";17901;"In Your Car";12077;0;0;"britpop";"female vocalists";"indie";"indie rock";"90s"
"13334";18577;"Linda Juventude";14569;0;0;"mpb";"brasil";"progressive rock";"rock";"80s"
"13335";9365;"The Journey";0;0;0;"new age";"ambient";"similares a era";"amethystium";"cinema"
"13336";14740;"Sound the Bells";17213;14746;0;"female vocalists";"singer-songwriter";"indie";"instrumental";"french"
"13337";10426;"A Thief's Journal";0;0;0;"punk rock";"punk";"post-punk";"portland";"garage punk"
"13338";10569;"Excalibur";0;0;0;"hardcore";"post-metal";"sludge";"straight edge";"female fronted hardcore"
"13339";16845;"星のクズ α";0;9088;0;"japanese";"j-pop";"female vocalists";"pop";"ethereal"
"13340";2022;"Never Be the Same Again";0;0;798;"pop";"female vocalists";"british";"rock";"dance"
"13341";9733;"Str8 Outta Mumbai";0;0;0;"experimental";"electronic";"wonky";"electronica";"hip hop"
"13342";12449;"İçinde Bir Sızı Kalır";0;0;9748;"turkish pop";"turk halk muzigi";"ozgun";"ugur";"traditional"
"13343";11104;"Feierabend in Kiew";0;0;0;"industrial";"powernoise";"ebm";"noise";"electronic"
"13344";18740;"Nazis auf Speed";1253;0;0;"industrial metal";"industrial";"ebm";"german";"electronic"
"13345";5433;"A World Without Love";5403;9478;0;"60s";"oldies";"british invasion";"classic rock";"rock"
"13346";4572;"Winna";0;0;0;"rock";"hard rock";"polish";"female vocalists";"polish rock"
"13347";6054;"Synrise - Soulwax Remix";0;0;1738;"electronic";"electro";"new rave";"belgian";"belgium"
"13348";10258;"Doyamıyorum";10281;0;0;"pop";"halk";"turkish pop";"all";"to explore"
"13349";2358;"Rakkautta ja piikkilankaa";3919;3906;0;"finnish";"rock";"suomirock";"finnish rock";"suomi"
"13350";1853;"Hey Baby, Here's That Song You Wanted";2214;2426;1868;"post-hardcore";"screamo";"metalcore";"emocore";"hardcore"
"13351";18305;"Give Me Your Eyes";14035;14042;0;"christian";"christian rock";"contemporary christian";"singer-songwriter";"praise and worship"
"13352";7921;"Mare Nostrum";7114;6798;0;"black metal";"symphonic black metal";"melodic black metal";"epic metal";"epic black metal"
"13353";18680;"Piro";8447;0;0;"turkish";"kurdish";"folk";"ozgun muzik";"kurdistan"
"13354";16899;"We Are Legion - Matt Green Remix";0;16912;0;"digital hardcore";"industrial";"breakcore";"rhythmic noise";"noise"
"13355";9168;"Eterno Amor";0;7093;0;"soul";"black";"samba";"hip-hop";"1994"
"13356";14626;"Rebecca";0;0;14627;NA;NA;NA;NA;NA
"13357";4943;"6 Gallon Gasoline Stomach";0;0;0;"deathcore";"brutal deathcore";"death metal";"metalcore";"hardcore"
"13358";7915;"The Tenderhearted's Manifesto";13871;0;10894;"black metal";"nsbm";"usbm";"american";"usa"
"13359";7391;"Rewrite The Stars";0;0;0;"pop";"soundtrack";"disney";"musical";"male vocalists"
"13360";16185;"торпеда";0;0;0;"underground hip-hop";"abstract hip-hop";"russian rap";"hip-hop";"underground rap"
"13361";15784;"Liquid Slow";0;0;15781;"techno";"hard techno";"schranz";"electronic";"minimal"
"13362";9656;"Mon mec à moi";0;0;12071;"french";"female vocalists";"chanson francaise";"jazz";"chanson"
"13363";7236;"Du rhum des femmes";0;0;0;"celtic";"french";"breton";"celtic rock";"chanson francaise"
"13364";16000;"Deszcz w butach";0;15999;0;"alternative";"hip-hop";"experimental";"polish";"jazz"
"13365";11484;"Pensando em você";3391;5441;4818;"mpb";"brasil";"brazilian";"bossa nova";"brazil"
"13366";2872;"For What It's Worth";0;11917;12631;"blues";"guitar";"new orleans";"rock";"blues rock"
"13367";17502;"Magic Perfume";0;0;0;"alternative";"acoustic";"indie";"singer-songwriter";"supersupercute"
"13368";1949;"Lost Coastlines";0;6204;0;"indie";"folk";"indie rock";"alt-country";"alternative"
"13369";2202;"Let Me In";4508;2205;0;"deathcore";"symphonic deathcore";"metalcore";"sympho";"belarus"
"13370";17361;"Damn Good Life";0;0;0;"chillout";"world music";"world fusion";"lounge";"world beat"
"13371";13796;"Víctor Jara";0;0;5936;"hip-hop";"abstract hip-hop";"experimental hip-hop";"experimental";"underground hip-hop"
"13372";11408;"Блеск Шик";0;0;0;"electronic";"the netherlands";NA;NA;NA
"13373";8345;"Emo Eating Shit and Dying";8334;8329;0;"brutal beer noise";NA;NA;NA;NA
"13374";2445;"Honky Tonk Badonkadonk";0;2453;11773;"country";"trace adkins";"modern country";"male country";"male vocalists"
"13375";6543;"Take Your Shirt Off";524;1674;464;"electronic";"scene";"dance";"electro";"electronica"
"13376";11345;"If You Were Here Tonight";0;1821;9911;"soul";"rnb";"80s";"funk";"r&b"
"13377";12030;"Living Water";14186;1809;0;"power metal";"christian metal";"heavy metal";"melodic metal";"metal"
"13378";1315;"Crawling Rage";31;5711;5115;"dark electro";"ebm";"industrial";"harsh ebm";"aggrotech"
"13379";11254;"Back Porch";0;0;0;NA;NA;NA;NA;NA
"13380";3648;"Gwiazdka";13030;0;0;"anarcho-punk";"punk";"punk rock";"polish punk";"polish"
"13381";16534;"Baboushka - Original Radio Cut";0;0;0;"pop";"india";"electro";"linedance 2010";NA
"13382";17082;"Enséñame José";0;0;0;"all";"girlie pop";"latin";"60s pop";"classical"
"13383";11841;"もしも願いが叶うなら";0;0;0;"j-pop";"j-urban";"japanese";"female vocalists";"soul"
"13384";4310;"Of All the Things We've Made";0;11330;0;"synthpop";"electronic";"italian";"electropop";NA
"13385";1994;"Hyperdrive";2962;2965;2964;"progressive metal";"progressive rock";"metal";"canadian";"progressive"
"13386";15478;"Tak ... Tak ... to ja";0;12670;1055;"new wave";"rock";"polish";"polish rock";"great lyricists"
"13387";9170;"Que Se Chama Amor";0;0;0;"pagode";"brazilian";"samba";"musica brasileira";"brazilian music"
"13388";12748;"Estevez";6409;1954;0;"electronic";"electro";"indietronica";"indie";"experimental"
"13389";11326;"Velha Infância - 2004 Digital Remaster";0;4716;4818;"mpb";"brazilian";"brasil";"brazil";"latin"
"13390";2937;"Always Something There to Remind Me - 2018 Remaster";2559;1006;999;"new wave";"80s";"synth pop";"pop";"synthpop"
"13391";6308;"What's Left of Me";1602;16723;0;"pop";"male vocalists";"american";"nick lachey";"male"
"13392";8704;"EFX";2530;0;6189;"electronic";"experimental";"indie";"psych dance";"disco"
"13393";15077;"生活";0;0;0;"j-rock";"japanese";"rock";"indie";"alternative"
"13394";7060;"Press Play";1835;10519;2811;"jazz";"nu jazz";"electronic";"instrumental";"ninja tune"
"13395";9900;"Street Gully Part Zero (J. Gully)";9908;9914;0;"hip hop";"hip-hop";"rap";"rick ghraphixxx";"chill"
"13396";8815;"I Can't Quit You Baby";0;8126;2896;"blues";"chicago blues";"jazz";"singer-songwriter";"root blues"
"13397";13923;"Love Rollercoaster";0;0;8984;"funk";"soul";"70s";"disco";"rhythm and blues"
"13398";8070;"Amor Psycho";0;17818;0;"psychobilly";"horror punk";"post-punk";"chile";"punk"
"13399";10342;"Relaxed Scene";10348;10357;0;"funk";"jazz";"instrumental";"soul";"secretagent"
"13400";1930;"VOICE";5087;12704;382;"japanese";"j-rock";"visual kei";"experimental";"rock"
"13401";13801;"Rebel Hifi";0;0;0;"hip-hop";"dub";"rap";"dubstep";"reggae"
"13402";12986;"FOUR TO THE FLOOR";0;0;0;"trance";NA;NA;NA;NA
"13403";12377;"Can't Hold Us Down";0;0;0;NA;NA;NA;NA;NA
"13404";10974;"Vision of Hell";0;0;0;"dark electro";"ebm";"industrial";"finnish";"electronic"
"13405";18327;"Sen ben, sen ben";13563;0;0;"chillout";"ambient";"instrumental";"electronic";"acoustic"
"13406";6293;"Existentialism On Prom Night";4262;4837;0;"indie";"indie rock";"alternative";"emo";"rock"
"13407";4445;"Don't Run";0;0;0;"indie rock";"indie";"alternative rock";"rock";"cincinnati"
"13408";12487;"Keep What You Have Built Up Here";0;0;17307;"emo";"midwest emo";"indie";"indie rock";"post-emo indie rock"
"13409";10299;"She Came Like A Hurricane";0;0;10307;"metalcore";"deathcore";"metal";"hardcore";NA
"13410";3293;"I'm Not Gonna Teach Your Boyfriend How to Dance With You";0;0;1492;"indie";"indie pop";"indie rock";"alternative";"synth"
"13411";6519;"我懷念的";6499;0;0;"chinese";"pop";"singapore";"c-pop";"female vocalists"
"13412";17118;"I Believe feat. Maher Zain";0;0;0;"nasheed";"islamic";"291ooo";NA;NA
"13413";16095;"Losin' Your Mind";710;8351;0;"southern rock";"hard rock";"heavy metal";"rock";"southern metal"
"13414";1537;"AmarElo (Sample: Sujeito de Sorte - Belchior)";0;0;0;"rap";"hip hop";"brazilian";"freestyle";"hip-hop"
"13415";6545;"Bitter Heart";7276;0;7826;"indie";"singer-songwriter";"pop";"female vocalist";"female vocalists"
"13416";16166;"Paradise Lost";9198;2097;0;"k-pop";"korean";"female vocalists";"brown eyed girls";"kpop"
"13417";17192;"фагалово (невпоня, пластелиновый гэри, повилас, мягкий тони) (муз: kid with the gun)";0;0;0;"underground hip-hop";"abstract hip-hop";"rap";"hip-hop";"russian rap"
"13418";11795;"Give It Up";6453;324;11553;"pop punk";"punk rock";"rock";"punk";"emo"
"13419";12437;"Sonbahar";8431;12434;0;"instrumental";"sufi";"ney";"turkish";"experimental"
"13420";483;"Легко ли быть молодым";480;0;9791;"russian rap";"rap";"hip-hop";"russian";"underground hip-hop"
"13421";6589;"The Divine Name I Am - Excerpt";11642;0;0;"meditation";"ambient";"buddhism";"spiritual";"new age"
"13422";18591;"Your Woman";0;9858;9629;"electronic";"90s";"alternative";"indie";"electronica"
"13423";166;"Linger";178;316;172;"rock";"alternative";"alternative rock";"female vocalists";"irish"
"13424";2930;"Twinz (feat. Fat Joe)";6901;2907;6887;"hip-hop";"rap";"east coast rap";"hip hop";"east coast"
"13425";17514;"Can You Feel It - Instrumental";0;0;17513;"house";"deep house";"chicago house";"electronic";"acid house"
"13426";13959;"Uh-Huh";0;0;0;"electronic";"soundtrack";"electroclash";"indie";"alternative"
"13427";5194;"Make A Move On Me";0;0;5179;"house";"funky house";"dance";"disco house";"club"
"13428";5380;"Back On The Rail";5367;5376;0;"rockabilly";"country";"rock and roll";"americana";NA
"13429";17525;"I Hadn't Known (I Only Heard)";7699;0;0;"electronic";"house";"downtempo";"experimental";"electronica"
"13430";16357;"Night Of The Pencils";0;0;0;"math rock";"indie rock";"math pop";"post-hardcore";"indie"
"13431";18353;"Pasando el Mar";0;16171;0;"jazz";"fusion";"folk";"latin jazz";"argentina"
"13432";688;"Where Are You Now";695;9893;0;"pop rock";"pop punk";"pop";"rock";"honor society"
"13433";2995;"I Can't Dance I Got Ants in My Pants";3021;3013;2991;"swing";"jazz";"big band";"drums";"american"
"13434";13170;"Le banana split";0;0;0;"synthpop";"pop";"french";"belgian";"80s"
"13435";12878;"Dragonfly";0;0;0;"ambient";"idm";"electronic";"spacestation";"ambiofusion"
"13436";9406;"Night Time";0;0;0;"soundtrack";"composers";"movie score composers";"contemporary classical";"score"
"13437";5741;"Jedno jutro";0;0;0;"emo";"house";"electronic";"disco house";"peru"
"13438";3482;"A Horse With No Name";0;2570;17215;"classic rock";"rock";"70s";"soft rock";"folk"
"13439";13823;"My Romance - Remastered 2006";11655;11670;11659;"jazz";"saxophone";"hard bop";"swing";"funk"
"13440";66;"Insomnia - Radio edit";16373;80;0;"electronic";"trip-hop";"dance";"house";"electronica"
"13441";7970;"Pass The Ball";0;0;0;"drum n bass";"all";"darkstep";"dance";"drum and bass"
"13442";11932;"In the Dutch Mountains";0;0;0;"dutch";"pop";"indie pop";"80s";"alternative"
"13443";9640;"My Game (Demo)";0;0;0;NA;NA;NA;NA;NA
"13444";9745;"Week-end à Rome";0;7227;7233;"french";"pop";"chanson francaise";"80s";"france"
"13445";2748;"Ноктюрн";0;0;0;"russian";"punk";"porno-rock";"padonki";"koloboff"
"13446";16210;"Nogomet";0;0;13378;"rock";"alternative";"alternative rock";"croatian";"indie"
"13447";18065;"I Am Rock";0;0;0;"sxsw 2010";"hip hop";"boot camp clik";"underground hip hop";"true hip hop"
"13448";10695;"Peter - Finding Neverland/Soundtrack Version";7009;9404;0;"soundtrack";"instrumental";"piano";"classical";"polish"
"13449";7398;"Run and Tell That";14325;0;0;"musical";"soundtrack";"broadway";"rockabilly";"hairspray"
"13450";2970;"Eraser";2654;812;6289;"death metal";"melodic death metal";"swedish";"metal";"swedish metal"
"13451";7286;"Feels Like Home";0;0;0;"female vocalists";"singer-songwriter";"pop";"canadian";"rock"
"13452";17838;"Te Quiero";0;0;0;NA;NA;NA;NA;NA
"13453";12396;"I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster";11065;10608;2905;"rnb";"soul";"hip-hop";"rap";"r&b"
"13454";13091;"Every Freakin' (DJ Ayres remix) [feat. Mike Baker The Bike Maker]";0;0;0;"all";"hip-hop";"club";"turntablism";"sxsw 2009"
"13455";653;"Choices";0;0;0;"instrumental";"orchestral";"jehovah";"classical";"theocratic"
"13456";13009;"Shooting Stars";5154;9008;4025;"electronic";"australian";"dance";"electro";"poptron"
"13457";10598;"Give It Up For Love";0;0;0;"indie";"indie rock";"female vocalists";"rock";"electronic"
"13458";9822;"When I Look Into Your Eyes";5165;2859;0;"hard rock";"hair metal";"rock";"80s";"classic rock"
"13459";9013;"CLAVAR LA ESPADA";0;0;0;"soundtrack";"japanese";"anime";"instrumental";"j-pop"
"13460";6292;"Blaze Of Glory - From ""Young Guns II"" Soundtrack";951;6291;9822;"rock";"hard rock";"classic rock";"80s";"bon jovi"
"13461";2544;"Suddenly I See";362;2546;1463;"female vocalists";"singer-songwriter";"pop";"indie";"alternative"
"13462";4384;"I Wanna Be Adored";1510;0;12978;"indie";"indie rock";"danish";"alternative";"rock"
"13463";1417;"Blood of Heroes";10585;824;0;"folk metal";"viking metal";"progressive metal";"pagan metal";"metal"
"13464";3986;"Empty Ways";0;0;0;"synthpop";"futurepop";"ebm";"electronic";NA
"13465";7410;"Rumble";0;0;5409;"rockabilly";"surf rock";"rock and roll";"surf";"rock"
"13466";2334;"Medcezir";0;0;2319;"turkish";"pop";"turkish pop";"world";"male vocalists"
"13467";12523;"Cette nuit";0;0;0;"zouk";NA;NA;NA;NA
"13468";17763;"Skyblue gradation";17765;0;0;NA;NA;NA;NA;NA
"13469";4246;"Gentlemen";0;0;0;"indie";"garage rock";"punk77";"garage punk";"77 punk"
"13470";4587;"Euphorica";731;0;0;"psytrance";"goa";"psychedelic";"psychedelic trance";"trance"
"13471";1292;"8 Bits";0;1294;1303;"futurepop";"ebm";"electronic";"synthpop";"industrial"
"13472";3105;"Satellite";13962;0;2625;"indie";"alternative";"alternative rock";"indie rock";"rock"
"13473";3585;"God's Country";0;2453;2456;"country";"modern country";"blake shelton";"male country";NA
"13474";11698;"Let's Step Up";0;0;0;"after school";"nana";"e-young";"lizzy";"raina"
"13475";1721;"Your Arms Around Me";5414;1164;0;"swedish";"singer-songwriter";"indie pop";"indie";"pop"
"13476";16438;"On The Outside";7708;0;0;"power metal";"hardcore";"symphonic metal";"russian";"metal"
"13477";2448;"Heads Carolina, Tails California";0;3603;2437;"country";"female vocalists";"jo dee messina";"modern country";"female country"
"13478";12293;"Never Let Me Go";0;0;0;"rock";"soundtrack";"irish";"melancholic";"love at first listen"
"13479";234;"About a Girl";0;854;0;"grunge";"rock";"alternative";"alternative rock";"90s"
"13480";7;"The Beautiful People";7680;6257;0;"industrial metal";"industrial";"metal";"rock";"alternative"
"13481";154;"No Surprises";0;0;429;"alternative";"rock";"alternative rock";"indie";"electronic"
"13482";347;"Stadt";0;0;0;"german";"soul";"pop";"female vocalists";"deutsch"
"13483";12409;"Stars";9904;12403;11082;"neo-soul";"soul";"rnb";"neo soul";"nu soul"
"13484";11397;"Sunday Morning";0;8668;3451;"post-punk";"new wave";"gothic rock";"80s";"goth"
"13485";9730;"Atlas Hands";0;0;0;"folk";"singer-songwriter";"indie";"indie folk";"british"
"13486";8556;"Theme From ""A Summer Place"" - Remastered";0;0;0;"oldies";"60s";"pop";"easy listening";"the lettermen"
"13487";9497;"Something's Burning";0;0;0;"trip-hop";"alternative";"alternative rock";"electronic";"electronica"
"13488";1876;"Без лишних слов";0;0;0;"emocore";"alternative";"emo";"screamo";"russian alternative"
"13489";7213;"Sex Accordéon Et Alcool";7196;0;0;"french";"chanson francaise";"rap musette";"rap";"12"
"13490";5321;"Heaven Is a Halfpipe (If I Die)";0;0;6923;"alternative";"rock";"alternative rock";"crossover";"punk rock"
"13491";4620;"Wild World";2630;2265;9433;"folk";"singer-songwriter";"classic rock";"acoustic";"70s"
"13492";6437;"Друг или враг";10499;0;0;"alternative";"russian";"pop-punk";"emo-mazafaka";NA
"13493";1429;"Libertad (feat. Anahí)";1428;802;7865;"pop";"latin";"dance";"latin pop";"rbd"
"13494";9075;"Eternity and a Day: 2. By The Sea";1762;13333;0;"contemporary classical";"soundtrack";"classical";"greek";"instrumental"
"13495";15544;"Sign Your Name";601;0;0;"soul";"pop";"80s";"funk";"rock"
"13496";6135;"Hope for Us";0;13525;0;"emo";"indie rock";"indie";"rock";"alternative"
"13497";2105;"ALONES";0;0;376;"j-rock";"japanese";"j-pop";"anime";"bleach"
"13498";17929;"One More Time";13642;0;0;"hip-hop";"west coast";"rap";"gangsta rap";"west coast rap"
"13499";15990;"Bright Future";0;0;0;"hard rock";"progressive rock";"proto-metal";"heavy psych";"heavy metal"
"13500";3669;"Uszy";0;0;0;"polish";"radio";NA;NA;NA
"13501";18216;"Better Already";0;0;0;"hip-hop";"female vocalists";"rap";"indie";"hip hop"
"13502";174;"Becoming Insane";4600;0;731;"electronic";"psytrance";"trance";"psychedelic";"goa"
"13503";10316;"Not Your Birthday";692;0;1040;"pop";"powerpop";"rock";"alternative";"pop rock"
"13504";9216;"Skaldic Art";0;0;0;"folk metal";"viking metal";"7 of 10 stars";"pagan metal";"6 of 10 stars"
"13505";7980;"Project Seven";7950;7949;0;"darkstep";"drum and bass";"techstep";"darkside";"breakcore"
"13506";9250;"Blackbird Song";297;2977;0;"american idol";"alternative";"pop";"folk";"lee dewyze"
"13507";12765;"Natural Selection";0;0;0;"japanese";"composer";"video game music";"female vocalists";NA
"13508";9491;"Perfect Girl";0;15239;0;"electropop";"pop";"electronic";"synthpop";"dance"
"13509";4050;"Cowboy";0;0;0;"ambient";"experimental";"female vocal";"pop";"indie"
"13510";8201;"Way Below";0;7492;146;"downtempo";"chillout";"lounge";"trip-hop";"electronic"
"13511";8484;"Candy Wrapper";0;0;0;"spotify";"blues-rock";"all";"indie";"loved"
"13512";4652;"Discharge";4666;0;0;"free jazz";"avant-garde";"jazz";"experimental";"jazzcore"
"13513";14167;"Marrow";0;0;10409;"post-hardcore";"progressive rock";"alternative rock";"cowbell";NA
"13514";13508;"Lucretia, My Reflection";0;0;0;"electronica";"rave";"garage";"alternative rock";"protest"
"13515";2316;"Bir Derdim Var";7262;2339;0;"turkish rock";"rock";"turkish";"alternative rock";"alternative"
"13516";5619;"Sogna, Ragazzo, Sogna";0;3265;3821;"italian";"singer-songwriter";"cantautori";"folk";"77davez-all-tracks"
"13517";3875;"Homelands";0;0;0;"chillout";"trip-hop";"electronic";"downtempo";"world"
"13518";8503;"A Blast Beat";0;3412;0;"indie";"electronic";"danish";"indie rock";"alternative"
"13519";15688;"Improvised Music #1";0;0;3505;"ambient";"experimental";"dub";"jazz";"electronic"
"13520";18676;"Pêşiya Malê";18671;0;0;"kurdish";"kurdistan";"kurdish folk";"kurd";"kurtce"
