,userID,tags
801,863,"{'indie': 24, 'electronic': 23, 'alternative': 21, 'rock': 18, 'british': 14}"
802,864,"{'rock': 31, 'alternative': 24, 'indie': 16, 'female vocalists': 14, 'alternative rock': 14}"
803,865,"{'hard rock': 29, 'rock': 22, '80s': 19, 'heavy metal': 16, 'classic rock': 14}"
804,868,"{'electronic': 26, 'dance': 26, 'trance': 23, 'progressive trance': 14, 'vocal trance': 11}"
805,869,"{'metal': 40, 'heavy metal': 20, 'thrash metal': 15, 'death metal': 15, 'melodic death metal': 10}"
806,870,"{'rock': 38, 'hard rock': 21, 'classic rock': 17, 'brazilian': 14, '80s': 10}"
807,871,"{'rock': 35, 'alternative': 21, 'indie': 18, 'singer-songwriter': 15, 'alternative rock': 12}"
808,873,"{'pop': 36, 'female vocalists': 27, 'dance': 18, 'soul': 9, 'rnb': 9}"
809,874,"{'alternative': 25, 'electronic': 25, 'indie': 21, 'rock': 17, 'alternative rock': 12}"
810,875,"{'pop': 35, 'female vocalists': 27, 'dance': 18, 'rnb': 12, 'rock': 8}"
811,876,"{'punk': 25, 'rock': 25, 'punk rock': 20, 'post-punk': 16, 'alternative': 14}"
812,877,"{'thrash metal': 29, 'metal': 29, 'heavy metal': 15, 'speed metal': 15, 'thrash': 12}"
813,878,"{'pop': 36, 'female vocalists': 29, 'rnb': 16, 'dance': 11, 'pop rock': 9}"
814,881,"{'rock': 31, 'alternative': 24, 'indie': 18, 'brazilian': 16, 'alternative rock': 11}"
815,882,"{'pop': 34, 'female vocalists': 26, 'rock': 14, 'dance': 14, 'rnb': 11}"
816,884,"{'pop': 34, 'female vocalists': 24, 'rnb': 19, 'dance': 15, 'soul': 8}"
817,885,"{'pop': 35, 'female vocalists': 26, 'dance': 23, 'rnb': 9, 'electronic': 7}"
818,886,"{'rock': 37, 'alternative': 23, 'alternative rock': 17, 'female vocalists': 14, 'acoustic': 9}"
819,887,"{'rock': 25, 'progressive metal': 25, 'metal': 19, 'progressive rock': 17, 'alternative': 14}"
820,888,"{'electronic': 35, 'alternative': 17, 'rock': 17, 'trance': 15, 'ambient': 15}"
821,889,"{'rock': 28, 'alternative': 26, 'indie': 24, 'alternative rock': 11, 'indie rock': 11}"
822,890,"{'rock': 29, 'classic rock': 24, 'hard rock': 19, '80s': 17, 'heavy metal': 11}"
823,891,"{'industrial': 27, 'metal': 27, 'electronic': 16, 'rock': 16, 'industrial rock': 14}"
824,893,"{'rap': 25, 'deutschrap': 23, 'hip-hop': 18, 'hip hop': 17, 'electronic': 17}"
825,895,"{'rock': 42, 'classic rock': 18, 'metal': 15, 'hard rock': 12, 'alternative': 12}"
826,896,"{'rock': 29, 'hardcore': 23, 'screamo': 16, 'electronic': 16, 'post-hardcore': 16}"
827,897,"{'rock': 31, 'classic rock': 21, 'progressive metal': 17, 'progressive rock': 17, 'jazz': 14}"
828,898,"{'pop': 28, 'female vocalists': 25, 'dance': 20, 'rock': 15, '80s': 12}"
829,899,"{'pop punk': 26, 'powerpop': 26, 'rock': 19, 'electronic': 17, 'pop': 13}"
830,900,"{'korean': 24, 'k-pop': 24, 'pop': 20, 'kpop': 16, 'female vocalists': 16}"
831,903,"{'metal': 35, 'melodic death metal': 22, 'death metal': 15, 'swedish': 15, 'rock': 13}"
832,904,"{'rock': 26, 'alternative': 23, 'alternative rock': 21, 'electronic': 18, 'trance': 13}"
833,905,"{'pop': 30, 'female vocalists': 28, 'dance': 15, 'rnb': 13, 'rock': 13}"
834,906,"{'electronic': 26, 'pop': 26, 'dance': 21, 'female vocalists': 16, 'rock': 12}"
835,907,"{'rock': 32, 'classic rock': 28, 'british': 14, '60s': 14, 'singer-songwriter': 12}"
836,908,"{'metal': 26, 'industrial': 21, 'gothic metal': 18, 'female vocalists': 18, 'female fronted metal': 18}"
837,909,"{'rock': 28, 'alternative': 23, 'alternative rock': 19, 'pop': 16, 'dance': 14}"
838,910,"{'female vocalists': 33, 'pop': 30, 'dance': 14, 'rnb': 12, 'soul': 11}"
839,911,"{'pop': 26, 'dance': 24, 'electronic': 19, 'female vocalists': 17, 'rnb': 15}"
840,912,"{'rock': 33, 'classic rock': 20, 'hard rock': 20, '80s': 14, 'heavy metal': 12}"
841,913,"{'rock': 31, 'alternative': 26, 'indie': 19, 'indie rock': 12, 'alternative rock': 11}"
842,914,"{'rock': 32, 'metal': 21, 'industrial': 18, 'ebm': 14, 'dark electro': 14}"
843,915,"{'brazilian': 24, 'hardcore': 24, 'rock': 19, 'rap': 16, 'hip-hop': 16}"
844,916,"{'pop': 40, 'female vocalists': 24, 'dance': 14, 'rnb': 12, 'brazilian': 10}"
845,917,"{'alternative': 30, 'rock': 25, 'alternative rock': 20, 'indie': 16, 'female vocalists': 9}"
846,919,"{'indie': 28, 'alternative': 21, 'rock': 18, 'indie rock': 18, 'electronic': 16}"
847,920,"{'rock': 31, 'alternative': 22, 'hardcore': 18, 'screamo': 16, 'metalcore': 14}"
848,921,"{'hip-hop': 25, 'rap': 23, 'hip hop': 20, 'punk': 18, 'hardcore': 14}"
849,922,"{'indie': 24, 'alternative': 22, 'female vocalists': 19, 'rock': 19, 'singer-songwriter': 16}"
850,924,"{'rnb': 33, 'soul': 30, 'hip-hop': 13, 'female vocalists': 12, 'pop': 12}"
851,925,"{'rock': 30, 'pop': 21, 'alternative': 21, 'latin': 15, 'alternative rock': 12}"
852,926,"{'industrial': 31, 'noise': 17, 'rhythmic noise': 17, 'ambient': 17, 'experimental': 17}"
853,927,"{'rock': 31, 'alternative': 25, 'alternative rock': 20, 'metal': 15, 'electronic': 9}"
854,928,"{'electronic': 28, 'idm': 23, 'ambient': 20, 'electronica': 15, 'experimental': 15}"
855,929,"{'pop': 29, 'acoustic': 18, 'rock': 18, 'french': 18, '80s': 18}"
856,930,"{'pop': 26, 'female vocalists': 24, 'rock': 20, 'pop rock': 18, 'alternative': 12}"
857,931,"{'metal': 33, 'thrash metal': 23, 'death metal': 17, 'heavy metal': 17, 'grindcore': 10}"
858,932,"{'pop': 36, 'rock': 19, 'dance': 19, 'electronic': 14, '80s': 11}"
859,933,"{'indie': 24, 'alternative': 22, 'indie rock': 22, 'rock': 21, 'british': 10}"
860,934,"{'rock': 38, 'alternative': 26, 'classic rock': 15, 'indie': 11, 'alternative rock': 10}"
861,935,"{'electronic': 27, 'ebm': 23, 'industrial': 21, 'futurepop': 15, 'synthpop': 15}"
862,936,"{'electronic': 33, 'idm': 28, 'electronica': 16, 'experimental': 13, 'ambient': 10}"
863,938,"{'female vocalists': 26, 'pop': 21, 'rock': 21, 'alternative': 17, 'alternative rock': 14}"
864,939,"{'rock': 29, 'metalcore': 19, 'metal': 19, 'alternative rock': 16, 'post-hardcore': 16}"
865,940,"{'indie': 26, 'rock': 20, 'alternative': 20, 'british': 19, 'britpop': 14}"
866,941,"{'indie': 22, 'rock': 22, 'female vocalists': 20, 'alternative': 20, 'electronic': 17}"
867,942,"{'pop': 25, 'female vocalists': 22, 'rnb': 20, 'dance': 20, 'hip-hop': 12}"
868,943,"{'rock': 31, 'alternative': 25, 'indie': 19, 'classic rock': 13, 'alternative rock': 12}"
869,946,"{'rock': 29, 'pop punk': 22, 'alternative': 18, 'powerpop': 16, 'emo': 16}"
870,948,"{'indie': 29, 'indie rock': 24, 'alternative': 20, 'rock': 20, 'hardcore': 8}"
871,949,"{'post-hardcore': 26, 'hardcore': 23, 'screamo': 23, 'metalcore': 15, 'electronic': 13}"
872,950,"{'rock': 25, '80s': 21, 'classic rock': 19, 'hard rock': 19, 'heavy metal': 17}"
873,951,"{'electronic': 38, 'japanese': 19, 'industrial': 15, 'ambient': 15, 'ebm': 13}"
874,952,"{'rock': 29, 'female vocalists': 20, 'mpb': 17, 'brazilian': 17, 'pop': 17}"
875,953,"{'indie': 26, 'pop': 24, 'electronic': 17, 'rock': 17, 'indie rock': 15}"
876,954,"{'electronic': 34, 'synthpop': 30, 'pop': 13, 'new wave': 12, '80s': 10}"
877,955,"{'pop': 25, 'rock': 23, 'alternative': 19, 'soul': 17, 'dance': 17}"
878,957,"{'rap': 28, 'hip-hop': 28, 'hip hop': 21, 'gangsta rap': 15, 'west coast': 7}"
879,958,"{'female vocalists': 32, 'pop': 22, 'rock': 22, 'alternative': 12, 'pop punk': 12}"
880,959,"{'rock': 24, '80s': 24, 'new wave': 22, 'pop': 15, 'electronic': 15}"
881,960,"{'electronic': 34, 'dance': 24, 'pop': 14, 'hip-hop': 14, 'rap': 14}"
882,961,"{'indie': 28, 'indie rock': 24, 'rock': 17, 'alternative': 15, 'indie pop': 15}"
883,962,"{'progressive rock': 31, 'rock': 20, 'classic rock': 17, 'psychedelic': 17, 'jazz': 14}"
884,963,"{'pop': 38, 'female vocalists': 21, '80s': 20, 'new wave': 11, 'dance': 11}"
885,964,"{'rock': 37, 'indie': 20, 'alternative': 17, 'pop punk': 13, 'classic rock': 13}"
886,965,"{'pop': 32, 'female vocalists': 26, 'dance': 23, 'rnb': 11, 'soul': 7}"
887,966,"{'pop': 27, 'female vocalists': 25, 'dance': 18, 'rnb': 18, 'hip-hop': 11}"
888,967,"{'rock': 28, 'brazilian': 26, 'alternative': 23, 'indie': 13, 'brasil': 11}"
889,968,"{'indie': 38, 'indie rock': 18, 'alternative': 15, 'electronic': 15, 'experimental': 15}"
890,969,"{'pop': 28, 'rock': 25, 'female vocalists': 22, 'alternative': 18, 'classic rock': 8}"
891,971,"{'rock': 41, 'alternative': 21, 'pop': 13, 'brazilian': 13, 'alternative rock': 13}"
892,972,"{'electronic': 26, 'instrumental': 24, 'ambient': 18, 'experimental': 16, 'post-rock': 16}"
893,975,"{'rock': 34, 'alternative': 25, 'pop': 18, 'alternative rock': 14, 'female vocalists': 9}"
894,976,"{'rock': 44, 'hard rock': 17, 'alternative': 17, '80s': 12, 'hair metal': 10}"
895,977,"{'rock': 37, 'alternative': 24, 'alternative rock': 14, 'classic rock': 14, 'indie': 12}"
896,978,"{'progressive metal': 27, 'metal': 24, 'progressive rock': 21, 'indie': 15, 'post-rock': 12}"
897,979,"{'rock': 32, 'alternative': 23, 'metal': 19, 'hard rock': 13, 'industrial': 13}"
898,980,"{'psychill': 24, 'ambient': 24, 'chillout': 21, 'electronic': 20, 'downtempo': 11}"
899,981,"{'indie': 25, 'rock': 24, 'indie rock': 21, 'alternative': 18, 'emo': 11}"
900,982,"{'electronic': 40, 'soundtrack': 15, 'rap': 15, 'pop': 15, 'dance': 15}"
901,984,"{'pop': 35, 'dance': 21, 'female vocalists': 19, 'hip-hop': 12, 'rnb': 12}"
902,985,"{'female vocalists': 33, 'pop': 30, 'rnb': 14, 'dance': 12, 'soul': 12}"
903,986,"{'rock': 29, 'alternative': 24, 'hardcore': 16, 'hard rock': 16, 'metalcore': 16}"
904,987,"{'pop': 31, 'female vocalists': 28, 'rnb': 18, 'dance': 14, 'hip-hop': 9}"
905,989,"{'indie': 33, 'female vocalists': 22, 'folk': 17, 'experimental': 15, 'singer-songwriter': 13}"
906,990,"{'indie': 31, 'alternative': 27, 'rock': 17, 'electronic': 15, 'britpop': 10}"
907,991,"{'rock': 40, 'alternative': 24, 'british': 13, 'classic rock': 13, 'progressive rock': 11}"
908,993,"{'post-rock': 24, 'sludge': 24, 'post-metal': 21, 'post-hardcore': 18, 'experimental': 15}"
909,994,"{'electronic': 30, 'ambient': 24, 'female vocalists': 18, 'experimental': 15, 'rock': 12}"
910,995,"{'pop': 37, 'female vocalists': 27, 'rnb': 13, 'dance': 13, 'hip-hop': 10}"
911,996,"{'guitar': 22, 'classical': 22, 'jazz': 20, 'classical guitar': 20, 'bebop': 17}"
912,997,"{'hip-hop': 26, 'rap': 24, 'hip hop': 21, 'indie': 15, 'alternative': 15}"
913,998,"{'pop': 29, 'female vocalists': 21, 'korean': 19, 'k-pop': 17, 'kpop': 14}"
914,999,"{'rock': 28, 'alternative': 22, 'progressive rock': 20, 'alternative rock': 15, 'progressive metal': 15}"
915,1001,"{'pop': 32, 'rock': 27, 'female vocalists': 16, 'alternative': 14, 'pop rock': 11}"
916,1002,"{'female vocalists': 29, 'pop': 26, 'rnb': 17, 'dance': 17, 'electronic': 10}"
917,1003,"{'pop': 32, '80s': 23, 'rock': 21, 'dance': 13, 'british': 11}"
918,1004,"{'indie': 31, 'folk': 21, 'singer-songwriter': 17, 'indie rock': 17, 'indie pop': 14}"
919,1005,"{'hip-hop': 30, 'rap': 27, 'hip hop': 25, 'underground hip-hop': 12, 'funk': 6}"
920,1006,"{'female vocalists': 25, 'rock': 19, 'brazilian': 19, 'alternative': 19, 'brasil': 17}"
921,1007,"{'country': 40, 'singer-songwriter': 18, 'classic country': 18, 'modern country': 12, 'male vocalists': 12}"
922,1008,"{'indie': 28, 'ambient': 21, 'indie rock': 21, 'electronic': 17, 'alternative': 14}"
923,1009,"{'rock': 32, 'alternative': 26, 'alternative rock': 20, 'indie': 12, 'indie rock': 10}"
924,1010,"{'80s': 29, 'new wave': 22, 'pop': 18, 'synthpop': 15, 'rock': 15}"
925,1011,"{'rock': 24, 'alternative': 21, 'electronic': 19, 'female vocalists': 19, 'screamo': 17}"
926,1012,"{'alternative': 30, 'rock': 30, 'alternative rock': 15, 'indie': 15, 'metal': 9}"
927,1014,"{'pop': 27, 'rnb': 23, 'hip-hop': 19, 'rap': 15, 'dance': 15}"
928,1015,"{'indie': 30, 'alternative': 23, 'rock': 20, 'singer-songwriter': 16, 'folk': 11}"
929,1016,"{'indie': 28, 'alternative': 26, 'indie rock': 19, 'rock': 18, 'indie pop': 8}"
930,1017,"{'pop': 32, 'female vocalists': 31, 'dance': 19, 'rnb': 13, 'soul': 5}"
931,1018,"{'metal': 33, 'death metal': 26, 'melodic death metal': 20, 'swedish': 11, 'metalcore': 9}"
932,1019,"{'alternative': 27, 'rock': 27, 'indie': 21, 'emo': 12, 'indie rock': 12}"
933,1020,"{'rock': 40, 'alternative': 22, 'pop': 15, 'female vocalists': 12, 'pop rock': 10}"
934,1021,"{'rock': 37, 'classic rock': 26, 'alternative': 14, '60s': 12, 'blues': 12}"
935,1022,"{'pop': 30, 'rock': 30, 'british': 14, 'electronic': 14, 'hard rock': 12}"
936,1023,"{'pop': 30, 'female vocalists': 30, 'dance': 21, 'electronic': 11, 'british': 8}"
937,1024,"{'rock': 29, 'pop': 18, 'metal': 18, 'anime': 18, 'alternative': 18}"
938,1025,"{'rock': 42, 'classic rock': 23, 'polish': 12, 'alternative': 12, 'hard rock': 10}"
939,1026,"{'metal': 32, 'punk': 19, 'punk rock': 16, 'death metal': 16, 'rock': 16}"
940,1027,"{'pop': 28, 'female vocalists': 22, 'rnb': 21, 'soul': 16, 'dance': 13}"
941,1028,"{'rock': 33, 'alternative': 27, 'alternative rock': 19, 'female vocalists': 11, 'japanese': 10}"
942,1029,"{'rock': 28, 'indie': 21, 'alternative': 19, 'british': 17, '80s': 15}"
943,1030,"{'hardcore': 35, 'metalcore': 25, 'metal': 18, 'hardcore punk': 12, 'rock': 10}"
944,1032,"{'rock': 30, 'classic rock': 25, 'blues': 21, 'blues rock': 15, '60s': 9}"
945,1033,"{'pop': 35, 'female vocalists': 27, 'rnb': 15, 'dance': 13, 'soul': 11}"
946,1034,"{'hip-hop': 29, 'rap': 21, 'pop': 19, 'hip hop': 19, 'rnb': 12}"
947,1035,"{'indie': 26, 'shoegaze': 23, 'dream pop': 21, 'female vocalists': 15, 'alternative': 15}"
948,1036,"{'indie': 27, 'alternative': 21, 'rock': 19, 'british': 19, 'britpop': 13}"
949,1037,"{'blues': 28, 'rock': 25, 'classic rock': 19, 'blues rock': 15, 'guitar': 12}"
950,1038,"{'80s': 28, 'new wave': 24, 'synthpop': 19, 'electronic': 16, 'synth pop': 14}"
951,1039,"{'hip-hop': 24, 'rock': 21, 'rap': 18, 'alternative': 18, 'rnb': 18}"
952,1040,"{'hardcore': 27, 'rock': 24, 'screamo': 18, 'post-hardcore': 16, 'punk rock': 16}"
953,1041,"{'rock': 30, 'metal': 25, 'alternative': 20, 'power metal': 15, 'heavy metal': 10}"
954,1042,"{'pop': 33, 'female vocalists': 24, 'rock': 19, 'dance': 14, 'pop rock': 10}"
955,1044,"{'indie': 25, 'experimental': 22, 'folk': 19, 'singer-songwriter': 17, 'post-punk': 17}"
956,1046,"{'pop': 37, 'female vocalists': 29, 'dance': 16, 'rnb': 11, 'hip-hop': 8}"
957,1047,"{'indie': 25, 'rock': 22, 'indie rock': 19, 'hardcore': 19, 'alternative': 16}"
958,1049,"{'rock': 26, 'alternative': 26, 'indie': 21, 'alternative rock': 16, 'female vocalists': 12}"
959,1050,"{'indie': 29, 'alternative': 20, 'electronic': 20, 'experimental': 18, 'ambient': 12}"
960,1051,"{'rock': 33, 'hard rock': 18, 'alternative rock': 18, 'alternative': 16, 'metal': 14}"
961,1052,"{'rock': 25, 'alternative': 24, 'indie': 22, 'indie rock': 19, 'alternative rock': 10}"
962,1053,"{'pop': 36, 'dance': 19, 'female vocalists': 17, 'hip-hop': 15, 'rnb': 14}"
963,1054,"{'ambient': 27, 'indie': 27, 'electronic': 22, 'post-rock': 15, 'female vocalists': 10}"
964,1055,"{'rock': 31, 'alternative': 19, 'christian': 17, 'alternative rock': 17, 'christian rock': 16}"
965,1056,"{'pop': 33, 'female vocalists': 29, 'rock': 13, 'dance': 13, 'pop rock': 11}"
966,1057,"{'pop': 34, 'female vocalists': 34, 'dance': 12, 'rnb': 11, 'rock': 8}"
967,1058,"{'pop': 38, 'female vocalists': 25, 'dance': 18, 'rnb': 10, 'disney': 8}"
968,1060,"{'alternative': 28, 'rock': 22, 'indie': 17, 'hip-hop': 17, 'rap': 17}"
969,1061,"{'blues': 36, 'guitar': 19, 'classic blues': 17, 'rock': 14, 'blues rock': 14}"
970,1062,"{'alternative': 28, 'rock': 25, 'alternative rock': 17, 'indie': 17, 'singer-songwriter': 14}"
971,1063,"{'indie': 24, 'rock': 22, 'female vocalists': 20, 'alternative': 20, 'indie rock': 15}"
972,1064,"{'rock': 28, 'classic rock': 26, 'hard rock': 24, 'heavy metal': 12, '80s': 11}"
973,1065,"{'female vocalists': 30, 'pop': 28, 'dance': 19, 'electronic': 15, 'rnb': 9}"
974,1067,"{'brazilian': 26, 'hardcore': 21, 'rock': 21, 'punk': 16, 'punk rock': 16}"
975,1068,"{'rock': 28, 'punk': 25, 'punk rock': 23, 'alternative': 17, 'british': 7}"
976,1069,"{'pop': 24, 'dance': 22, 'brazilian': 20, 'female vocalists': 20, 'rock': 16}"
977,1070,"{'rock': 30, 'alternative': 23, 'pop punk': 18, 'punk': 16, 'indie': 14}"
978,1071,"{'pop': 33, 'female vocalists': 25, 'dance': 20, 'rock': 12, 'rnb': 10}"
979,1072,"{'pop': 32, 'female vocalists': 26, 'rock': 18, 'pop rock': 15, 'dance': 9}"
980,1073,"{'jazz': 26, 'rock': 23, 'blues': 19, 'classic rock': 19, 'guitar': 13}"
981,1074,"{'rock': 26, '80s': 24, 'pop': 20, 'alternative': 15, 'new wave': 15}"
982,1075,"{'electronic': 26, 'alternative': 24, 'indie': 21, 'female vocalists': 16, 'rock': 13}"
983,1076,"{'hip-hop': 24, 'hip hop': 21, 'jazz': 21, 'rap': 19, 'underground hip-hop': 14}"
984,1078,"{'hard rock': 31, 'rock': 19, 'heavy metal': 17, 'hair metal': 17, 'metal': 15}"
985,1079,"{'alternative': 24, 'indie': 24, 'female vocalists': 21, 'rock': 21, 'indie pop': 10}"
986,1080,"{'pop': 32, 'female vocalists': 23, 'rock': 21, 'brazilian': 14, 'mpb': 9}"
987,1081,"{'indie': 28, 'alternative': 25, 'rock': 20, 'indie rock': 18, 'electronic': 10}"
988,1082,"{'indie': 26, 'alternative': 23, 'female vocalists': 23, 'indie rock': 16, 'pop': 13}"
989,1083,"{'rock': 30, 'alternative': 25, 'indie': 18, 'pop': 14, 'female vocalists': 12}"
990,1084,"{'indie': 27, 'alternative': 23, 'electronic': 23, 'indie rock': 13, 'rock': 13}"
991,1085,"{'indie': 36, 'post-rock': 20, 'emo': 16, 'ambient': 14, 'indie rock': 14}"
992,1086,"{'rock': 28, 'singer-songwriter': 26, 'classic rock': 20, 'pop': 14, 'folk': 12}"
993,1087,"{'rock': 25, 'indie': 23, 'alternative': 20, 'indie rock': 18, 'british': 14}"
994,1088,"{'rock': 25, 'hardcore': 22, 'indie': 18, 'pop punk': 18, 'brazilian': 18}"
995,1089,"{'electronic': 33, 'industrial': 20, 'synthpop': 20, 'ebm': 16, 'new wave': 12}"
996,1090,"{'dancehall': 30, 'reggae': 30, 'ragga': 17, 'jamaica': 12, 'roots reggae': 12}"
997,1091,"{'rock': 31, 'alternative': 25, 'female vocalists': 19, 'alternative rock': 13, 'pop': 12}"
998,1092,"{'female vocalists': 35, 'pop': 32, 'dance': 11, 'japanese': 11, 'j-pop': 11}"
999,1093,"{'metal': 31, 'instrumental': 19, 'classical': 19, 'soundtrack': 15, 'folk metal': 15}"
1000,1094,"{'rock': 29, 'alternative': 27, 'indie': 20, 'alternative rock': 13, 'indie rock': 11}"
1001,1097,"{'female vocalists': 38, 'pop': 22, 'indie': 15, 'rock': 12, 'dance': 12}"
1002,1098,"{'electronic': 37, 'female vocalists': 19, 'ambient': 19, 'idm': 14, 'trip-hop': 12}"
1003,1099,"{'rock': 32, 'alternative': 22, 'indie': 16, 'electronic': 16, 'pop': 14}"
1004,1100,"{'rock': 28, 'alternative': 28, 'indie': 18, 'singer-songwriter': 13, 'metal': 13}"
1005,1101,"{'electronic': 29, 'ambient': 29, 'idm': 24, 'experimental': 10, 'alternative': 8}"
1006,1102,"{'electronic': 27, 'female vocalists': 22, 'pop': 20, 'dance': 20, 'british': 10}"
1007,1103,"{'rock': 23, 'electronic': 23, 'pop': 20, 'german': 20, 'alternative': 14}"
1008,1104,"{'pop': 30, 'rock': 20, '80s': 20, 'female vocalists': 17, 'classic rock': 13}"
1009,1106,"{'pop': 33, 'female vocalists': 29, 'dance': 16, 'country': 12, 'hip-hop': 10}"
1010,1107,"{'rock': 31, 'alternative': 21, 'alternative rock': 21, 'metal': 13, 'hard rock': 13}"
1011,1108,"{'electronic': 30, 'experimental': 27, 'hip-hop': 16, 'female vocalists': 14, 'japanese': 14}"
1012,1109,"{'pop': 35, 'female vocalists': 32, 'dance': 16, 'rock': 10, 'latin': 6}"
1013,1110,"{'metal': 36, 'death metal': 19, 'melodic death metal': 17, 'rock': 17, 'swedish': 12}"
1014,1111,"{'post-hardcore': 26, 'hardcore': 24, 'screamo': 22, 'metalcore': 15, 'pop punk': 13}"
1015,1112,"{'rock': 29, 'alternative': 26, 'indie': 17, 'progressive metal': 14, 'alternative rock': 14}"
1016,1113,"{'rnb': 30, 'pop': 20, 'soul': 20, 'hip-hop': 17, 'female vocalists': 13}"
1017,1114,"{'rock': 31, 'alternative': 28, 'pop': 14, 'alternative rock': 14, 'indie': 14}"
1018,1115,"{'80s': 25, 'pop': 25, 'synth pop': 25, 'alternative rock': 12, 'post-hardcore': 12}"
1019,1116,"{'rnb': 31, 'soul': 28, 'hip-hop': 20, 'neo-soul': 12, 'hip hop': 9}"
1020,1118,"{'alternative': 32, 'rock': 26, 'russian': 18, 'alternative rock': 12, 'indie': 12}"
1021,1119,"{'rock': 29, 'female vocalists': 22, 'alternative': 18, 'turkish': 18, 'pop': 13}"
1022,1120,"{'pop': 31, 'female vocalists': 29, 'dance': 18, 'rnb': 16, 'hip-hop': 7}"
1023,1121,"{'world': 29, 'quran': 20, 'ottoman': 20, 'turkish': 18, 'sufi': 13}"
1024,1122,"{'pop': 38, 'female vocalists': 24, 'rock': 14, 'hip-hop': 14, 'dance': 11}"
1025,1123,"{'indie': 37, 'indie rock': 22, 'emo': 16, 'punk': 12, 'rock': 12}"
1026,1124,"{'female vocalists': 35, 'pop': 27, 'dance': 15, 'electronic': 13, 'rock': 10}"
1027,1125,"{'industrial': 35, 'ebm': 25, 'electronic': 24, 'synthpop': 8, 'industrial metal': 8}"
1028,1126,"{'rock': 27, 'metal': 22, 'punk': 22, 'punk rock': 17, 'hardcore': 12}"
1029,1128,"{'female vocalists': 32, 'rock': 25, 'pop': 19, 'alternative': 13, 'indie': 11}"
1030,1130,"{'alternative': 31, 'indie': 26, 'rock': 22, 'female vocalists': 10, 'alternative rock': 10}"
1031,1131,"{'pop': 42, 'female vocalists': 22, 'dance': 15, 'spanish': 11, 'rnb': 11}"
1032,1132,"{'pop': 33, 'female vocalists': 27, 'dance': 16, 'rock': 12, 'rnb': 12}"
1033,1133,"{'rock': 26, 'alternative': 26, 'indie': 24, 'brazilian': 12, 'indie rock': 12}"
1034,1134,"{'rock': 32, 'alternative': 27, 'alternative rock': 19, 'canadian': 13, 'pop': 10}"
1035,1135,"{'pop': 36, 'female vocalists': 26, 'dance': 16, 'rock': 11, 'rnb': 10}"
1036,1136,"{'pop': 32, 'female vocalists': 24, 'dance': 19, 'electronic': 15, 'electropop': 10}"
1037,1137,"{'pop': 34, 'female vocalists': 25, 'rock': 18, 'dance': 14, 'electronic': 9}"
1038,1138,"{'rock': 37, 'alternative': 23, 'progressive rock': 14, 'classic rock': 14, 'alternative rock': 11}"
1039,1139,"{'pop': 38, 'female vocalists': 21, 'dance': 18, 'rock': 12, 'latin': 12}"
1040,1140,"{'indie': 33, 'rock': 22, 'alternative': 17, 'indie rock': 16, 'electronic': 12}"
1041,1143,"{'pop': 44, 'soundtrack': 16, 'male vocalists': 16, 'dance': 12, 'acoustic': 12}"
1042,1144,"{'blues': 29, 'blues rock': 26, 'guitar': 17, 'rock': 14, 'classic rock': 14}"
1043,1145,"{'pop': 33, 'female vocalists': 24, 'rock': 15, 'pop rock': 15, 'rnb': 12}"
1044,1146,"{'pop': 25, 'rock': 25, 'alternative': 21, 'female vocalists': 14, 'indie': 14}"
1045,1147,"{'metal': 36, 'rock': 21, 'power metal': 18, 'finnish': 12, 'symphonic metal': 12}"
1046,1148,"{'rock': 28, 'classic rock': 21, 'electronic': 17, 'female vocalists': 17, 'progressive rock': 17}"
1047,1149,"{'rock': 31, '80s': 21, 'new wave': 17, 'alternative': 17, 'pop': 14}"
1048,1150,"{'country': 31, 'female vocalists': 25, 'pop': 20, 'singer-songwriter': 14, 'folk': 10}"
1049,1151,"{'rock': 28, 'christian': 22, 'alternative': 20, 'alternative rock': 15, 'christian rock': 15}"
1050,1152,"{'indie': 30, 'japanese': 19, 'rock': 19, 'instrumental': 16, 'post-rock': 16}"
1051,1153,"{'rock': 33, 'alternative': 25, 'british': 15, 'indie': 15, 'alternative rock': 12}"
1052,1154,"{'ambient': 33, 'electronic': 24, 'new age': 18, 'instrumental': 16, 'chillout': 10}"
1053,1155,"{'indie': 32, 'hip-hop': 22, 'indie rock': 17, 'electronic': 15, 'hip hop': 15}"
1054,1156,"{'rock': 23, 'alternative': 19, 'japanese': 19, 'instrumental': 19, 'indie': 19}"
1055,1157,"{'rock': 31, 'metal': 19, 'alternative rock': 19, 'alternative': 17, 'nu metal': 15}"
1056,1158,"{'rock': 23, 'metal': 21, 'hardcore': 19, 'metalcore': 19, 'screamo': 17}"
1057,1159,"{'rock': 33, 'alternative rock': 20, 'alternative': 18, 'metal': 16, 'hard rock': 13}"
1058,1160,"{'rock': 30, 'hardcore': 20, 'post-hardcore': 18, 'screamo': 16, 'emo': 16}"
1059,1161,"{'j-rock': 27, 'japanese': 27, 'visual kei': 26, 'rock': 11, 'jrock': 10}"
1060,1163,"{'80s': 25, 'new wave': 21, 'synthpop': 19, 'rock': 19, 'synth pop': 17}"
1061,1164,"{'electronic': 45, 'synthpop': 15, 'female vocalists': 15, 'electronica': 15, 'electropop': 11}"
1062,1165,"{'rock': 37, 'alternative': 24, 'alternative rock': 17, 'singer-songwriter': 12, 'classic rock': 10}"
